_id,user_community,tweet_community,ecommerce_community,blog_community,label
5d648fdf7d7dbe4bc488ce4d,4,-2,-1,5,-1
5d63a3024285a7c33186a662,30,33,-1,5,-1
5d63a3134285a7c33186a6ab,11,0,53,-2,-1
5d63a35d4285a7c33186b12c,11,0,-1,-2,-1
5d63a3794285a7c33186b754,11,-1,102,5,-1
5d63a3904285a7c33186b910,11,-2,-1,-2,-1
5d63a3924285a7c33186b912,11,-2,-1,-2,-1
5d63a39f4285a7c33186bdda,16,13,-1,-2,-1
5d63a3b14285a7c33186be17,11,0,123,-2,-1
5d63a3ce4285a7c33186bfd6,11,-1,123,-2,-1
5d63a4054285a7c33186d147,11,-2,-1,-2,-1
5d63a4204285a7c33186d18e,6,-2,-1,-2,-1
5d63a4274285a7c33186d1d1,6,0,146,-1,-1
5d63a4384285a7c33186d1f4,6,-2,-1,-2,-1
5d63a4524285a7c33186d23f,6,-2,-1,-2,-1
5d63a4504285a7c33186d23e,11,-2,-1,-2,-1
5d63a45e4285a7c33186d364,0,-1,35,-2,-1
5d63a4744285a7c33186d3aa,7,-2,-1,-2,-1
5d63a47e4285a7c33186d4e5,7,-1,-1,-2,-1
5d63a4a14285a7c33186d8b0,7,-2,-1,-2,-1
5d63a4ab4285a7c33186d8b9,11,-2,-1,-2,-1
5d63a4ac4285a7c33186d8ba,7,0,-1,-2,-1
5d63a4bf4285a7c33186da0c,8,-2,-1,-2,-1
5d63a4b94285a7c33186da08,0,-2,-1,-2,-1
5d63a4f64285a7c33186e132,11,-2,-1,-2,-1
5d63a50d4285a7c33186e1bf,8,0,-1,-2,-1
5d63a51d4285a7c33186e25f,7,-2,-1,-2,-1
5d63a52e4285a7c33186e299,3,0,-1,-2,-1
5d63a5324285a7c33186e2a3,6,-2,89,5,-1
5d63a5a04285a7c33186eec7,0,-2,-1,-2,-1
5d63a5ad4285a7c33186f003,19,-2,57,-1,-1
5d63a5c24285a7c33186f1d8,4,-1,8,-2,-1
5d63a5dc4285a7c33186f56d,11,-1,35,-1,-1
5d63a5e54285a7c33186f5c0,4,0,164,-1,-1
5d63a5e94285a7c33186f5f5,8,-2,-1,5,-1
5d63a5eb4285a7c33186f5f7,10,-2,-1,-2,-1
5d63a6084285a7c33186fc50,11,-1,78,-1,-1
5d63a60b4285a7c33186fce2,11,-1,133,5,-1
5d648fdf7d7dbe4bc488ceb9,0,-2,-1,-2,-1
5d648fdf7d7dbe4bc488cecb,20,-2,-1,-2,-1
5d648fe07d7dbe4bc488d051,0,-2,-1,-2,-1
5d648fe07d7dbe4bc488d071,31,-2,-1,-2,-1
5d648fe07d7dbe4bc488d0ea,3,-2,-1,5,-1
5d648fe07d7dbe4bc488d11b,0,-2,-1,-2,-1
5d648fe07d7dbe4bc488d12b,3,-2,-1,-2,-1
5d648fe07d7dbe4bc488d132,0,-2,-1,-2,-1
5d648fe17d7dbe4bc488d166,25,-2,-1,-2,-1
5d648fe17d7dbe4bc488d170,31,-2,-1,-2,-1
5d648fe17d7dbe4bc488d227,0,-2,-1,-2,-1
5d648fe17d7dbe4bc488d229,0,-2,-1,-2,-1
5d648fe17d7dbe4bc488d294,20,-2,-1,-2,-1
5d648fe17d7dbe4bc488d2ae,20,-2,-1,-2,-1
5d648fe17d7dbe4bc488d2f4,20,-2,-1,-2,-1
5d648fe17d7dbe4bc488d30e,20,-2,163,1,-1
5d648fe17d7dbe4bc488d30d,28,-2,-1,-2,-1
5d648fe27d7dbe4bc488d41c,20,-2,-1,-2,-1
5d648fe27d7dbe4bc488d41b,20,-2,-1,-2,-1
5d648fe27d7dbe4bc488d433,20,-2,-1,-2,-1
5d648fe27d7dbe4bc488d448,20,0,72,-2,-1
5d648fe27d7dbe4bc488d460,20,-2,-1,-2,-1
5d648fe27d7dbe4bc488d4be,20,-2,-1,-2,-1
5d648fe27d7dbe4bc488d4cd,20,-2,-1,-2,-1
5d648fe37d7dbe4bc488d52c,8,-2,-1,-2,-1
5d648fe37d7dbe4bc488d533,28,-2,-1,-2,-1
5d648fe37d7dbe4bc488d594,20,-2,-1,-2,-1
5d648fe37d7dbe4bc488d597,10,-2,-1,-2,-1
5d648fe37d7dbe4bc488d5ab,0,-2,-1,-2,-1
5d63a6554285a7c331873d1e,11,-1,47,5,-1
5d63a6844285a7c331874354,11,-2,-1,5,-1
5d63a6b84285a7c331875423,4,-1,90,5,-1
5d63a6da4285a7c331875b01,11,-2,-1,-2,-1
5d63a6e04285a7c331876449,4,-2,-1,-2,-1
5d63a6ff4285a7c331876f2c,11,0,174,5,-1
5d63a7114285a7c331877008,4,-2,-1,-2,-1
5d63a7134285a7c331877009,0,-2,-1,-2,-1
5d63a7464285a7c331877fa4,11,-2,-1,-2,-1
5d63a7514285a7c331877ff4,0,-2,164,14,-1
5d63a76a4285a7c3318781f7,10,-1,153,-2,-1
5d63a7b54285a7c3318789ca,8,0,100,52,-1
5d63a7b94285a7c3318789df,11,-2,-1,-2,-1
5d63a7bc4285a7c3318789f7,4,-2,-1,-2,-1
5d63a7d64285a7c33187902f,11,-2,-1,-2,-1
5d63a8044285a7c331879554,11,0,94,-2,-1
5d63a80d4285a7c331879cae,3,-2,-1,-2,-1
5d63a8214285a7c33187a069,11,0,-1,-2,-1
5d63a8364285a7c33187a1f3,11,-1,119,-2,-1
5d63a8484285a7c33187a3c5,4,-2,-1,-2,-1
5d63a85c4285a7c33187a42a,11,0,108,-2,-1
5d63a8b54285a7c33187b22d,11,-2,-1,-2,-1
5d63a8e24285a7c33187b56c,11,-1,165,-2,-1
5d63a90b4285a7c33187bcc3,11,0,36,-2,-1
5d63a92f4285a7c33187bf25,4,-1,164,-2,-1
5d648fe47d7dbe4bc488d6eb,20,-2,-1,-2,-1
5d648fe47d7dbe4bc488d6ef,19,-2,-1,-2,-1
5d648fe47d7dbe4bc488d784,20,-1,5,-2,-1
5d648fe57d7dbe4bc488dd90,0,0,2,58,-1
5d648fe57d7dbe4bc488ddc5,8,-2,-1,-2,-1
5d648fe57d7dbe4bc488ddfb,0,-2,173,10,-1
5d648fe57d7dbe4bc488dfbf,8,-2,-1,-2,-1
5d648fe57d7dbe4bc488dfc9,8,-1,136,-2,-1
5d648fe57d7dbe4bc488dfc2,3,-2,-1,-2,-1
5d648fe67d7dbe4bc488e02b,8,51,-1,5,-1
5d648fe67d7dbe4bc488e058,8,-2,85,-1,-1
5d648fe67d7dbe4bc488e0d9,30,-2,-1,-2,-1
5d648fe67d7dbe4bc488e0d8,30,-2,-1,-2,-1
5d648fe67d7dbe4bc488e0af,20,0,54,1,-1
5d648fe67d7dbe4bc488e1c1,30,-2,-1,-2,-1
5d648fe67d7dbe4bc488e1d9,30,-2,-1,-2,-1
5d648fe67d7dbe4bc488e1db,19,-2,-1,-2,-1
5d648fe67d7dbe4bc488e1f3,8,-2,-1,-2,-1
5d648fe67d7dbe4bc488e1f7,30,-2,-1,-2,-1
5d648fe67d7dbe4bc488e1fb,30,-2,-1,-2,-1
5d648fe67d7dbe4bc488e203,8,-2,-1,-2,-1
5d648fe67d7dbe4bc488e229,29,-2,-1,-2,-1
5d648fe77d7dbe4bc488e2c7,3,-1,133,11,-1
5d648fe77d7dbe4bc488e2d5,11,-2,-1,-2,-1
5d648fe77d7dbe4bc488e2da,11,-2,-1,-2,-1
5d648fe77d7dbe4bc488e2df,0,-2,-1,-2,-1
5d648fe77d7dbe4bc488e3c3,20,0,121,-2,-1
5d648fe77d7dbe4bc488e3c1,13,-2,-1,-2,-1
5d648fe77d7dbe4bc488e3ca,21,-2,-1,-2,-1
5d648fe87d7dbe4bc488e4c5,11,0,167,-2,-1
5d648fe87d7dbe4bc488e4ea,11,-2,-1,-2,-1
5d63a9514285a7c33187c323,10,-1,136,-2,-1
5d63a95f4285a7c33187c49a,27,-2,-1,-2,-1
5d63a9914285a7c33187c6b0,0,0,15,-2,-1
5d63a9a24285a7c33187c708,11,0,125,-1,-1
5d63a9a74285a7c33187d08d,11,-1,2,-2,-1
5d63a9ba4285a7c33187d274,0,69,92,-2,-1
5d63a9e94285a7c33187d6bd,11,-2,-1,-2,-1
5d63a9fd4285a7c33187d75d,11,-2,-1,-2,-1
5d63aa124285a7c33187d8d1,0,-1,0,-1,-1
5d63aa884285a7c33187ec13,11,-2,85,1,-1
5d63aa8b4285a7c33187ec1e,11,-2,-1,-2,-1
5d63aa914285a7c33187ec23,11,0,90,5,-1
5d63aaae4285a7c33187f0e9,0,-2,152,-1,-1
5d63aabc4285a7c33187f1b9,12,0,111,-1,-1
5d63aacc4285a7c33187f406,11,-1,121,-2,-1
5d63aaec4285a7c33187f4a4,11,0,189,28,-1
5d63ab124285a7c3318805ce,11,-1,149,-1,-1
5d63ab2f4285a7c331881290,11,-2,-1,-2,-1
5d63ab384285a7c33188138b,11,33,63,-2,-1
5d63ab3d4285a7c3318813bd,11,-1,105,-2,-1
5d63ab544285a7c3318814f6,11,59,29,5,-1
5d63abba4285a7c331881e07,11,0,101,-1,-1
5d63abc74285a7c331882069,20,0,103,-2,-1
5d63abd44285a7c331882170,24,-2,-1,-2,-1
5d63abda4285a7c3318821a1,4,-1,85,-2,-1
5d63ac024285a7c3318823bd,11,78,-1,-2,-1
5d63ac134285a7c331882413,11,-2,-1,-2,-1
5d63ac2f4285a7c3318829c2,0,-2,-1,-2,-1
5d63ac464285a7c331882c09,31,-2,-1,-2,-1
5d63ac4a4285a7c331882c12,20,-1,1,-1,-1
5d648fe87d7dbe4bc488e58a,6,-2,-1,-2,-1
5d648fe87d7dbe4bc488e655,6,-2,-1,-2,-1
5d648fe97d7dbe4bc488e69a,0,-2,-1,-2,-1
5d648fe97d7dbe4bc488e6ae,10,-2,-1,-2,-1
5d648fe97d7dbe4bc488e6c0,7,0,-1,-2,-1
5d648fe97d7dbe4bc488e84f,0,-2,-1,-2,-1
5d648fe97d7dbe4bc488e8c9,7,0,-1,-2,-1
5d648fea7d7dbe4bc488ea4a,11,-2,-1,-2,-1
5d648fea7d7dbe4bc488ea74,5,-1,116,-2,-1
5d648fea7d7dbe4bc488eaa8,7,-2,-1,-2,-1
5d648fea7d7dbe4bc488eae6,0,-2,-1,-2,-1
5d648fea7d7dbe4bc488eb4d,0,0,-1,-2,-1
5d648feb7d7dbe4bc488ec08,0,-2,-1,-2,-1
5d648feb7d7dbe4bc488ec8c,0,-2,-1,-2,-1
5d648feb7d7dbe4bc488ecb8,28,0,57,-2,-1
5d648feb7d7dbe4bc488eccf,0,-1,40,-2,-1
5d648feb7d7dbe4bc488ecdc,29,-2,57,-1,-1
5d648feb7d7dbe4bc488ecf1,13,-2,-1,-2,-1
5d648feb7d7dbe4bc488ed14,11,30,-1,-2,-1
5d648feb7d7dbe4bc488ed29,9,0,106,-1,-1
5d648feb7d7dbe4bc488ed55,0,-2,-1,-2,-1
5d648fec7d7dbe4bc488edd8,13,-1,157,-1,-1
5d63ac7a4285a7c331882f72,10,-1,-1,-2,-1
5d63ac9f4285a7c331883192,11,0,183,-1,-1
5d63acb34285a7c331883356,11,-2,-1,-2,-1
5d63acf54285a7c3318838f6,11,-1,5,25,-1
5d63ad194285a7c331883b04,0,-2,-1,-2,-1
5d63ad264285a7c331883b7a,10,-2,-1,-2,-1
5d63ad4c4285a7c331884164,10,-1,-1,-2,-1
5d63adc94285a7c331884ac5,9,-1,142,-2,-1
5d63adf14285a7c331884d8e,0,-2,-1,-2,-1
5d63ae1f4285a7c331885217,4,-2,12,26,-1
5d63ae644285a7c3318864a2,4,-1,99,-2,-1
5d63ae604285a7c331886236,11,-1,21,-2,-1
5d63ae5c4285a7c3318861d0,4,-1,91,-2,-1
5d63aeb54285a7c3318869fd,4,-1,159,-1,-1
5d63aec74285a7c331886b9e,4,-2,-1,-2,-1
5d63aee24285a7c331886e3a,126,-1,17,55,-1
5d63af254285a7c33188812c,4,0,57,-2,-1
5d63af364285a7c3318883b6,12,-2,-1,-2,-1
5d63af3e4285a7c3318883c9,4,-1,-1,-2,-1
5d648fec7d7dbe4bc488ef9c,20,-2,-1,-2,-1
5d648fec7d7dbe4bc488f01b,11,-2,106,5,-1
5d648fed7d7dbe4bc488f02f,30,-2,-1,-2,-1
5d648fed7d7dbe4bc488f033,16,-2,-1,-2,-1
5d648fed7d7dbe4bc488f0c4,3,-2,-1,-2,-1
5d648fed7d7dbe4bc488f0c5,13,-2,-1,-2,-1
5d648fed7d7dbe4bc488f1eb,16,-2,-1,-2,-1
5d648fed7d7dbe4bc488f22e,0,-2,-1,-2,-1
5d648fee7d7dbe4bc488f2a2,4,0,-1,-2,-1
5d648fee7d7dbe4bc488f2e7,51,-2,-1,-2,-1
5d648fee7d7dbe4bc488f32b,4,-1,113,5,-1
5d648fee7d7dbe4bc488f36d,11,0,-1,-2,-1
5d648fee7d7dbe4bc488f39b,13,-2,-1,5,-1
5d648fee7d7dbe4bc488f3fd,20,-2,-1,-2,-1
5d648fee7d7dbe4bc488f3ff,29,-2,-1,-2,-1
5d648fee7d7dbe4bc488f44a,11,-2,-1,-2,-1
5d648fee7d7dbe4bc488f451,38,-2,-1,-2,-1
5d648fef7d7dbe4bc488f48a,20,-2,-1,-2,-1
5d648fef7d7dbe4bc488f4b7,7,-2,-1,-2,-1
5d648fef7d7dbe4bc488f4b8,20,-2,-1,-2,-1
5d648fef7d7dbe4bc488f4c5,20,-2,-1,-2,-1
5d648fef7d7dbe4bc488f4ed,17,-2,-1,-2,-1
5d648fef7d7dbe4bc488f713,0,-2,-1,-2,-1
5d648ff07d7dbe4bc488f76d,4,63,-1,-2,-1
5d648ff07d7dbe4bc488f774,29,-1,93,-2,-1
5d648ff07d7dbe4bc488f78a,0,-2,-1,-2,-1
5d648ff07d7dbe4bc488f7a5,0,0,189,-2,-1
5d648ff07d7dbe4bc488f7f1,11,-2,-1,-2,-1
5d648ff07d7dbe4bc488f7c0,0,-2,57,-1,-1
5d648ff07d7dbe4bc488f8d2,4,-2,-1,-2,-1
5d648ff17d7dbe4bc488f9c1,20,-2,-1,-2,-1
5d648ff17d7dbe4bc488fa12,0,89,-1,-2,-1
5d63afa24285a7c331889b2c,4,0,181,-1,-1
5d63afa04285a7c331889a6a,4,0,57,-2,-1
5d63afa94285a7c33188a50e,4,-2,-1,-2,-1
5d63aff44285a7c33188b532,4,-2,-1,-2,-1
5d63b01b4285a7c33188b8f8,4,-1,80,-2,-1
5d63b0454285a7c33188bd65,4,-1,135,5,-1
5d63b0ad4285a7c33188d419,11,-2,-1,-2,-1
5d63b0c14285a7c33188d5df,4,0,61,-2,-1
5d63b0fc4285a7c33188d9a5,12,-1,-1,-2,-1
5d63b1134285a7c33188da3d,16,-1,108,-1,-1
5d63b1424285a7c33188e039,16,-1,95,-1,-1
5d63b15e4285a7c33188e1b1,4,0,164,-2,-1
5d63b1654285a7c33188e261,4,-2,-1,-2,-1
5d63b16c4285a7c33188e2db,0,-1,52,-2,-1
5d63b17b4285a7c33188e33f,19,-2,-1,-2,-1
5d63b1aa4285a7c33188e9e2,30,0,43,-2,-1
5d63b1e84285a7c33188ef77,4,21,-1,-2,-1
5d63b1ff4285a7c33188f11b,4,0,30,-1,-1
5d63b2104285a7c33188f29a,30,-1,41,-1,-1
5d63b21e4285a7c33188f2fb,19,-2,-1,-2,-1
5d63b2254285a7c33188f317,4,-1,104,5,-1
5d63b25d4285a7c33188f575,4,0,138,5,-1
5d63b2614285a7c33188f581,4,-1,16,-2,-1
5d63b2804285a7c33188f703,4,-1,147,-1,-1
5d648ff17d7dbe4bc488fa4a,39,-1,12,-2,-1
5d648ff17d7dbe4bc488fa4d,20,-2,-1,-2,-1
5d648ff17d7dbe4bc488faa1,4,22,-1,-2,-1
5d648ff17d7dbe4bc488fd25,0,-2,-1,-2,-1
5d648ff17d7dbe4bc488fd29,0,-2,-1,-2,-1
5d648ff27d7dbe4bc488fd33,27,-2,-1,-2,-1
5d648ff27d7dbe4bc488fd3a,33,-2,-1,-2,-1
5d648ff27d7dbe4bc488fd86,22,-2,-1,-2,-1
5d648ff27d7dbe4bc488fec1,20,-2,-1,-2,-1
5d648ff27d7dbe4bc488fec3,11,-2,-1,-2,-1
5d648ff27d7dbe4bc488fefc,0,-2,-1,-2,-1
5d648ff27d7dbe4bc488ff0f,27,-2,-1,-2,-1
5d648ff27d7dbe4bc488ff13,0,-2,-1,-2,-1
5d648ff37d7dbe4bc48901f2,0,-2,-1,-2,-1
5d648ff37d7dbe4bc4890264,0,-2,-1,-2,-1
5d648ff37d7dbe4bc489030f,24,-2,-1,-2,-1
5d648ff37d7dbe4bc4890315,0,-2,-1,-2,-1
5d648ff37d7dbe4bc4890323,0,-2,-1,-2,-1
5d648ff47d7dbe4bc489082e,0,-2,-1,-2,-1
5d648ff47d7dbe4bc4890830,0,-2,-1,-2,-1
5d648ff47d7dbe4bc48908b5,11,0,-1,-2,-1
5d648ff47d7dbe4bc48908c2,0,-2,-1,-2,-1
5d648ff47d7dbe4bc48908c3,9,-2,-1,-2,-1
5d648ff57d7dbe4bc489098d,7,-1,126,-2,-1
5d648ff57d7dbe4bc489099a,11,-2,-1,-2,-1
5d648ff57d7dbe4bc489099b,11,-2,-1,-2,-1
5d648ff57d7dbe4bc48909ec,7,-2,-1,-2,-1
5d648ff57d7dbe4bc4890a2b,3,-2,-1,-2,-1
5d648ff57d7dbe4bc4890a2f,0,-2,-1,-2,-1
5d648ff57d7dbe4bc4890ab6,4,-1,-1,5,-1
5d648ff67d7dbe4bc4890af2,0,-2,-1,-2,-1
5d648ff67d7dbe4bc4890c01,11,-2,-1,-2,-1
5d648ff67d7dbe4bc4890c0e,4,-2,-1,-2,-1
5d648ff67d7dbe4bc4890c81,3,-2,-1,5,-1
5d648ff67d7dbe4bc4890c7e,0,-2,-1,-2,-1
5d63b2874285a7c33188f7dd,4,0,-1,-2,-1
5d63b2c44285a7c33188fdf5,0,-2,85,-1,-1
5d63b2c64285a7c33188fe1c,4,0,17,-2,-1
5d63b33a4285a7c331890c47,4,0,43,-1,-1
5d63b33c4285a7c331890f07,0,-1,113,-2,-1
5d63b34a4285a7c331890f31,10,-1,73,-2,-1
5d63b3524285a7c331890f4d,27,-1,37,-2,-1
5d63b3624285a7c331891260,4,87,32,-1,-1
5d63b3584285a7c331891181,3,-1,-1,-2,-1
5d63b3784285a7c331891348,11,0,38,13,-1
5d63b3774285a7c331891347,4,-2,-1,-2,-1
5d63b3754285a7c331891346,0,-2,-1,-2,-1
5d63b39c4285a7c3318915b5,4,0,32,5,-1
5d63b3d34285a7c331891ab4,0,-1,29,-1,-1
5d63b3e94285a7c331891bcd,4,-2,-1,-2,-1
5d63b40c4285a7c331891edd,4,-1,-1,-2,-1
5d63b42a4285a7c3318920a1,4,-2,27,-1,-1
5d63b4284285a7c33189208c,10,0,69,-2,-1
5d63b43b4285a7c3318921b8,4,-2,-1,-2,-1
5d63b4794285a7c3318932d7,0,-2,-1,-2,-1
5d63b4a54285a7c331893841,4,-2,-1,-2,-1
5d63b4c84285a7c3318939b2,0,-2,23,0,-1
5d63b4df4285a7c331893c66,0,-2,-1,-2,-1
5d63b4fe4285a7c331893e9c,4,-2,-1,-2,-1
5d63b5034285a7c331893f07,4,0,27,-2,-1
5d63b50b4285a7c331893fe5,16,-2,-1,-2,-1
5d63b5134285a7c331893ff2,7,-2,-1,-2,-1
5d63b5174285a7c331894006,7,0,-1,-2,-1
5d63b5344285a7c331894893,7,-2,-1,-2,-1
5d63b5624285a7c331894b94,11,0,78,-1,-1
5d63b5684285a7c331894ba7,7,-2,-1,-2,-1
5d648ff67d7dbe4bc4890ced,0,-2,-1,-2,-1
5d648ff77d7dbe4bc4890d37,0,-2,-1,-2,-1
5d648ff77d7dbe4bc4890d47,11,-1,124,-2,-1
5d648ff77d7dbe4bc4890d96,3,-2,-1,-2,-1
5d648ff77d7dbe4bc4890df1,11,-2,-1,-2,-1
5d648ff77d7dbe4bc4890e52,11,-2,-1,-2,-1
5d648ff77d7dbe4bc4890e58,25,-2,-1,5,-1
5d648ff77d7dbe4bc4890e6b,11,-2,-1,-2,-1
5d648ff77d7dbe4bc4890eb6,9,-2,-1,-2,-1
5d648ff77d7dbe4bc4890ed7,16,-2,-1,-2,-1
5d648ff87d7dbe4bc4890f41,3,-2,-1,-2,-1
5d648ff87d7dbe4bc4890f89,17,-2,-1,-2,-1
5d648ff87d7dbe4bc4890fd2,0,13,67,18,-1
5d648ff87d7dbe4bc4890fd8,15,-2,-1,-2,-1
5d648ff87d7dbe4bc4891014,33,-2,-1,-2,-1
5d648ff87d7dbe4bc489105e,13,-2,-1,-2,-1
5d648ff97d7dbe4bc48910e5,11,-2,-1,-2,-1
5d648ff97d7dbe4bc4891118,5,-2,-1,-2,-1
5d648ff97d7dbe4bc4891155,0,-2,-1,-2,-1
5d648ff97d7dbe4bc489115b,0,-2,-1,-2,-1
5d648ff97d7dbe4bc4891162,13,-1,172,-1,-1
5d648ff97d7dbe4bc489116a,0,-2,-1,-2,-1
5d648ff97d7dbe4bc489116c,3,-2,-1,-2,-1
5d648ff97d7dbe4bc48911ed,11,-2,-1,-2,-1
5d648ff97d7dbe4bc48911f4,8,-2,-1,-2,-1
5d648ffa7d7dbe4bc48912de,13,-2,-1,-2,-1
5d648ffa7d7dbe4bc48912e1,36,-2,-1,-2,-1
5d648ffa7d7dbe4bc4891318,28,-2,-1,-2,-1
5d648ffa7d7dbe4bc489144e,20,-2,-1,-2,-1
5d63b5a34285a7c331894dd6,7,-2,-1,-2,-1
5d63b6004285a7c331895032,8,0,84,-2,-1
5d63b6024285a7c331895038,7,0,46,-2,-1
5d63b6184285a7c331895074,7,0,-1,-2,-1
5d63b6144285a7c331895071,8,-2,-1,-2,-1
5d63b61c4285a7c331895078,4,0,-1,-2,-1
5d63b6264285a7c3318950b8,11,0,135,-1,-1
5d63b6774285a7c33189573c,31,-1,40,-1,-1
5d63b68c4285a7c3318957d1,8,-1,-1,-2,-1
5d63b6a74285a7c33189597e,7,-2,51,-1,-1
5d63b6a94285a7c331895982,8,0,-1,-2,-1
5d63b6b04285a7c3318959c2,0,-2,-1,5,-1
5d63b6b34285a7c3318959d8,8,-2,-1,-2,-1
5d63b6de4285a7c331895acc,8,-2,-1,-2,-1
5d63b6ef4285a7c331895ae2,0,-2,-1,-2,-1
5d63b71a4285a7c331895bcd,0,-2,-1,-2,-1
5d63b7154285a7c331895bab,4,-2,-1,-2,-1
5d63b7564285a7c331896517,11,0,-1,-2,-1
5d63b7634285a7c331896651,11,0,87,-2,-1
5d63b7824285a7c331896aa8,0,-2,-1,-2,-1
5d63b7a64285a7c331896e25,0,-1,119,-2,-1
5d63b81f4285a7c3318987da,5,-1,4,34,-1
5d63b8314285a7c33189a452,13,0,-1,-2,-1
5d63b8794285a7c33189b101,19,-2,-1,-2,-1
5d63b88b4285a7c33189b187,19,-2,-1,-2,-1
5d63b88a4285a7c33189b16b,4,-1,112,5,-1
5d648ffa7d7dbe4bc4891495,4,-2,143,5,-1
5d648ffa7d7dbe4bc4891499,20,-2,-1,-2,-1
5d648ffa7d7dbe4bc48914af,0,-1,42,-2,-1
5d648ffb7d7dbe4bc4891668,20,-2,-1,-2,-1
5d648ffb7d7dbe4bc48916b2,18,-2,-1,-2,-1
5d648ffb7d7dbe4bc48916f1,11,-2,-1,-2,-1
5d648ffb7d7dbe4bc48916fa,11,-2,-1,-2,-1
5d648ffb7d7dbe4bc489171e,11,-2,-1,5,-1
5d648ffb7d7dbe4bc4891790,0,15,-1,-2,-1
5d648ffc7d7dbe4bc4891809,0,-2,-1,-2,-1
5d648ffc7d7dbe4bc4891820,10,-2,-1,-2,-1
5d648ffc7d7dbe4bc4891866,0,-1,87,12,-1
5d648ffc7d7dbe4bc489191b,11,0,71,5,-1
5d648ffc7d7dbe4bc4891b73,18,-2,-1,-2,-1
5d648ffd7d7dbe4bc4891c0c,7,-2,-1,-2,-1
5d648ffd7d7dbe4bc4891c52,11,-2,-1,-2,-1
5d648ffd7d7dbe4bc4891c6c,0,0,123,-2,-1
5d648ffd7d7dbe4bc4891c73,0,-2,-1,-2,-1
5d648ffd7d7dbe4bc4891c9c,14,14,168,40,-1
5d648ffd7d7dbe4bc4891cdf,11,-1,113,-2,-1
5d648ffd7d7dbe4bc4891ce3,0,-2,-1,-2,-1
5d648ffd7d7dbe4bc4891d41,0,-2,-1,-2,-1
5d648ffe7d7dbe4bc4891dca,14,0,-1,-2,-1
5d648ffe7d7dbe4bc4891dc9,20,-2,-1,-2,-1
5d648ffe7d7dbe4bc4891e0c,26,0,168,20,-1
5d648ffe7d7dbe4bc4891ea4,14,-2,-1,-2,-1
5d648ffe7d7dbe4bc4891f16,0,-2,-1,-2,-1
5d63b8b54285a7c33189b3f1,11,0,32,-2,-1
5d63b8c44285a7c33189b5c7,11,-1,168,-2,-1
5d63b8f24285a7c33189be89,19,-2,-1,-2,-1
5d63b8ff4285a7c33189bf2e,4,-2,-1,-2,-1
5d63b90b4285a7c33189c1d4,19,10,169,-2,-1
5d63b9154285a7c33189c1e2,19,-2,-1,-2,-1
5d63b9494285a7c33189c398,4,-1,50,-1,-1
5d63b9524285a7c33189c67c,4,0,103,-2,-1
5d63b98b4285a7c33189c94a,11,-2,-1,-2,-1
5d63b98e4285a7c33189c9b4,0,-1,20,24,-1
5d63b9a34285a7c33189cc0c,25,-2,-1,-2,-1
5d63b9c74285a7c33189ccfd,6,-2,-1,-2,-1
5d63b9e54285a7c33189d021,11,-2,-1,-2,-1
5d63b9f24285a7c33189d072,0,0,76,0,-1
5d63ba124285a7c33189d140,4,-1,42,-2,-1
5d63ba234285a7c33189d755,33,0,4,5,-1
5d63ba264285a7c33189d772,11,0,104,-2,-1
5d63ba344285a7c33189d87b,11,-2,-1,-2,-1
5d63ba534285a7c33189dc51,0,-2,-1,-2,-1
5d63ba634285a7c33189dcca,0,0,-1,-2,-1
5d63ba974285a7c33189df8a,0,-2,-1,-2,-1
5d63baf04285a7c33189e7ed,11,-2,-1,-2,-1
5d63baec4285a7c33189e7a0,3,-1,63,-2,-1
5d63bb154285a7c33189e8ef,27,-2,-1,-2,-1
5d63bb334285a7c33189ef99,11,0,146,1,-1
5d63bb774285a7c33189f2ba,3,-2,-1,-2,-1
5d63bb7d4285a7c33189f2c0,3,-2,-1,-2,-1
5d648ffe7d7dbe4bc4891f3e,0,-2,-1,-2,-1
5d648fff7d7dbe4bc4891fdf,14,-2,-1,-2,-1
5d648fff7d7dbe4bc489200b,24,-2,-1,-2,-1
5d648fff7d7dbe4bc489205a,14,-2,-1,-2,-1
5d648fff7d7dbe4bc4892071,28,-2,-1,-2,-1
5d648fff7d7dbe4bc489207b,28,-2,-1,-2,-1
5d648fff7d7dbe4bc48920bf,4,51,-1,-2,-1
5d648fff7d7dbe4bc48920fc,0,-2,-1,-2,-1
5d648fff7d7dbe4bc4892100,31,-2,-1,-2,-1
5d648fff7d7dbe4bc4892130,8,-2,-1,-2,-1
5d648fff7d7dbe4bc4892159,4,-1,115,-2,-1
5d648fff7d7dbe4bc4892171,0,-2,-1,-2,-1
5d6490007d7dbe4bc4892203,28,-2,-1,-2,-1
5d6490007d7dbe4bc4892211,8,-2,-1,-2,-1
5d6490007d7dbe4bc4892266,8,-2,-1,-2,-1
5d6490007d7dbe4bc4892308,9,0,-1,-2,-1
5d6490007d7dbe4bc489231c,7,-2,-1,-2,-1
5d6490007d7dbe4bc48923c8,8,-2,-1,-2,-1
5d6490007d7dbe4bc48923e4,0,0,156,-2,-1
5d6490017d7dbe4bc48923f9,0,-2,-1,-2,-1
5d6490017d7dbe4bc489244c,11,0,176,-1,-1
5d6490017d7dbe4bc489245c,0,-2,-1,-2,-1
5d6490017d7dbe4bc48924f3,28,-2,-1,-2,-1
5d6490017d7dbe4bc48924f5,9,-2,-1,-2,-1
